month,state,district,pincode,bio_age_5_17,bio_18p,enroll_18p,bio_rate_18p,low_anomaly,zero_anomaly
2025-05-01,assam,Kamrup,781366,116,52,12.0,4.333333333333333,False,False
2025-05-01,assam,Kamrup,781380,210,35,13.0,2.6923076923076925,False,False
2025-05-01,assam,Kamrup Metro,781012,127,67,17.0,3.9411764705882355,False,False
2025-05-01,assam,Kamrup Metro,782402,148,150,36.0,4.166666666666667,False,False
2025-05-01,assam,Karbi Anglong,782410,121,67,13.0,5.153846153846154,False,False
2025-05-01,assam,Karbi Anglong,782441,419,135,21.0,6.428571428571429,False,False
2025-05-01,assam,Karbi Anglong,782460,161,68,32.0,2.125,False,False
2025-05-01,assam,Karbi Anglong,782461,109,35,20.0,1.75,False,False
2025-05-01,assam,Karbi Anglong,782470,147,59,12.0,4.916666666666667,False,False
2025-05-01,assam,Karbi Anglong,782480,603,144,56.0,2.5714285714285716,False,False
2025-05-01,assam,Karbi Anglong,782482,388,101,34.0,2.9705882352941178,False,False
2025-05-01,assam,Karbi Anglong,782486,12,21,11.0,1.9090909090909092,False,False
2025-05-01,assam,Karimganj,788709,44,34,43.0,0.7906976744186046,False,False
2025-05-01,assam,Karimganj,788710,24,29,29.0,1.0,False,False
2025-05-01,assam,Karimganj,788711,51,31,10.0,3.1,False,False
2025-05-01,assam,Karimganj,788712,82,44,62.0,0.7096774193548387,False,False
2025-05-01,assam,Karimganj,788713,57,17,16.0,1.0625,False,False
2025-05-01,assam,Karimganj,788722,124,30,10.0,3.0,False,False
2025-05-01,assam,Karimganj,788724,144,70,23.0,3.0434782608695654,False,False
2025-05-01,assam,Kokrajhar,783360,329,158,15.0,10.533333333333333,False,False
2025-05-01,assam,Kokrajhar,783370,388,193,17.0,11.352941176470589,False,False
2025-05-01,assam,Lakhimpur,784160,115,85,19.0,4.473684210526316,False,False
2025-05-01,assam,Lakhimpur,787001,57,81,10.0,8.1,False,False
2025-05-01,assam,Lakhimpur,787031,279,238,13.0,18.307692307692307,False,False
2025-05-01,assam,Lakhimpur,787032,206,124,44.0,2.8181818181818183,False,False
2025-05-01,assam,Lakhimpur,787052,120,85,19.0,4.473684210526316,False,False
2025-05-01,assam,Lakhimpur,787055,208,96,22.0,4.363636363636363,False,False
2025-05-01,assam,Lakhimpur,787058,38,11,14.0,0.7857142857142857,False,False
2025-05-01,assam,Marigaon,782410,102,70,13.0,5.384615384615385,False,False
2025-05-01,assam,Marigaon,782411,148,56,16.0,3.5,False,False
2025-05-01,assam,Nalbari,781126,151,101,23.0,4.391304347826087,False,False
2025-05-01,assam,Nalbari,781369,107,39,14.0,2.7857142857142856,False,False
2025-05-01,assam,North Cachar Hills,788819,83,49,13.0,3.769230769230769,False,False
2025-05-01,assam,Sibsagar,785640,61,47,27.0,1.7407407407407407,False,False
2025-05-01,assam,Sibsagar,785684,24,29,16.0,1.8125,False,False
2025-05-01,assam,Sibsagar,785685,132,40,44.0,0.9090909090909091,False,False
2025-05-01,assam,Sonitpur,784182,214,106,38.0,2.789473684210526,False,False
2025-05-01,assam,Sonitpur,784507,39,15,22.0,0.6818181818181818,False,False
2025-05-01,assam,Tinsukia,786125,154,87,26.0,3.3461538461538463,False,False
2025-05-01,assam,Tinsukia,786170,77,45,10.0,4.5,False,False
2025-05-01,assam,Tinsukia,786171,47,59,27.0,2.185185185185185,False,False
2025-05-01,assam,Tinsukia,786174,33,42,27.0,1.5555555555555556,False,False
2025-05-01,assam,Tinsukia,786181,28,37,21.0,1.7619047619047619,False,False
2025-05-01,assam,Tinsukia,786182,37,35,38.0,0.9210526315789473,False,False
2025-05-01,assam,Tinsukia,786188,27,31,22.0,1.4090909090909092,False,False
2025-05-01,assam,Udalguri,784113,15,14,47.0,0.2978723404255319,False,False
2025-05-01,assam,Udalguri,784114,113,49,14.0,3.5,False,False
2025-05-01,assam,Udalguri,784190,56,25,35.0,0.7142857142857143,False,False
2025-05-01,assam,Udalguri,784507,74,59,22.0,2.6818181818181817,False,False
2025-05-01,assam,Udalguri,784514,105,41,18.0,2.2777777777777777,False,False
2025-05-01,assam,Udalguri,784525,194,88,28.0,3.142857142857143,False,False
2025-05-01,assam,West Karbi Anglong,782486,66,113,11.0,10.272727272727273,False,False
2025-05-01,meghalaya,East Garo Hills,794110,64,185,92.0,2.010869565217391,False,False
2025-05-01,meghalaya,East Garo Hills,794111,90,126,175.0,0.72,False,False
2025-05-01,meghalaya,East Jaintia Hills,793160,74,39,82.0,0.47560975609756095,False,False
2025-05-01,meghalaya,East Jaintia Hills,793200,94,61,174.0,0.3505747126436782,False,False
2025-05-01,meghalaya,East Khasi Hills,793001,32,185,50.0,3.7,False,False
2025-05-01,meghalaya,East Khasi Hills,793002,39,110,39.0,2.8205128205128207,False,False
2025-05-01,meghalaya,East Khasi Hills,793004,26,81,21.0,3.857142857142857,False,False
2025-05-01,meghalaya,East Khasi Hills,793005,16,35,66.0,0.5303030303030303,False,False
2025-05-01,meghalaya,East Khasi Hills,793006,27,162,49.0,3.306122448979592,False,False
2025-05-01,meghalaya,East Khasi Hills,793008,17,43,54.0,0.7962962962962963,False,False
2025-05-01,meghalaya,East Khasi Hills,793009,20,38,108.0,0.35185185185185186,False,False
2025-05-01,meghalaya,East Khasi Hills,793010,36,72,75.0,0.96,False,False
2025-05-01,meghalaya,East Khasi Hills,793012,10,19,113.0,0.168141592920354,False,False
2025-05-01,meghalaya,East Khasi Hills,793015,69,227,347.0,0.654178674351585,False,False
2025-05-01,meghalaya,East Khasi Hills,793021,32,68,63.0,1.0793650793650793,False,False
2025-05-01,meghalaya,East Khasi Hills,793106,12,22,63.0,0.3492063492063492,False,False
2025-05-01,meghalaya,East Khasi Hills,793108,41,50,70.0,0.7142857142857143,False,False
2025-05-01,meghalaya,East Khasi Hills,793110,140,127,155.0,0.8193548387096774,False,False
2025-05-01,meghalaya,East Khasi Hills,793111,64,43,48.0,0.8958333333333334,False,False
2025-05-01,meghalaya,East Khasi Hills,793112,32,25,31.0,0.8064516129032258,False,False
2025-05-01,meghalaya,East Khasi Hills,793113,63,86,56.0,1.5357142857142858,False,False
2025-05-01,meghalaya,East Khasi Hills,793121,64,85,435.0,0.19540229885057472,False,False
2025-05-01,meghalaya,North Garo Hills,794002,31,20,91.0,0.21978021978021978,False,False
2025-05-01,meghalaya,North Garo Hills,794002,31,20,158.0,0.12658227848101267,False,False
2025-05-01,meghalaya,Ri Bhoi,793101,21,33,26.0,1.2692307692307692,False,False
2025-05-01,meghalaya,Ri Bhoi,793102,129,123,235.0,0.5234042553191489,False,False
2025-05-01,meghalaya,Ri Bhoi,793103,37,42,120.0,0.35,False,False
2025-05-01,meghalaya,Ri Bhoi,793105,35,25,183.0,0.1366120218579235,False,False
2025-05-01,meghalaya,South Garo Hills,794102,28,33,55.0,0.6,False,False
2025-05-01,meghalaya,South Garo Hills,794103,28,92,32.0,2.875,False,False
2025-05-01,meghalaya,South Garo Hills,794103,28,92,161.0,0.5714285714285714,False,False
2025-05-01,meghalaya,South West Garo Hills,794105,72,102,66.0,1.5454545454545454,False,False
2025-05-01,meghalaya,South West Garo Hills,794105,72,102,65.0,1.5692307692307692,False,False
2025-05-01,meghalaya,South West Garo Hills,794106,56,97,18.0,5.388888888888889,False,False
2025-05-01,meghalaya,South West Garo Hills,794115,102,92,83.0,1.108433734939759,False,False
2025-05-01,meghalaya,South West Khasi Hills,793106,58,67,63.0,1.0634920634920635,False,False
2025-05-01,meghalaya,South West Khasi Hills,793114,279,39,103.0,0.3786407766990291,False,False
2025-05-01,meghalaya,South West Khasi Hills,793119,28,13,34.0,0.38235294117647056,False,False
2025-05-01,meghalaya,South West Khasi Hills,793119,28,13,544.0,0.02389705882352941,True,False
2025-05-01,meghalaya,West Garo Hills,794001,49,194,19.0,10.210526315789474,False,False
2025-05-01,meghalaya,West Garo Hills,794002,37,132,91.0,1.4505494505494505,False,False
2025-05-01,meghalaya,West Garo Hills,794002,37,132,158.0,0.8354430379746836,False,False
2025-05-01,meghalaya,West Garo Hills,794005,30,75,77.0,0.974025974025974,False,False
2025-05-01,meghalaya,West Garo Hills,794005,30,75,72.0,1.0416666666666667,False,False
2025-05-01,meghalaya,West Garo Hills,794101,24,67,27.0,2.4814814814814814,False,False
2025-05-01,meghalaya,West Garo Hills,794103,52,178,32.0,5.5625,False,False
2025-05-01,meghalaya,West Garo Hills,794103,52,178,161.0,1.1055900621118013,False,False
2025-05-01,meghalaya,West Garo Hills,794104,508,2258,140.0,16.12857142857143,False,False
2025-05-01,meghalaya,West Garo Hills,794105,123,623,66.0,9.43939393939394,False,False
2025-05-01,meghalaya,West Garo Hills,794105,123,623,65.0,9.584615384615384,False,False
2025-05-01,meghalaya,West Garo Hills,794109,199,263,66.0,3.984848484848485,False,False
2025-05-01,meghalaya,West Jaintia Hills,793109,47,22,106.0,0.20754716981132076,False,False
2025-05-01,meghalaya,West Jaintia Hills,793150,275,166,309.0,0.5372168284789643,False,False
2025-05-01,meghalaya,West Jaintia Hills,793151,79,39,218.0,0.17889908256880735,False,False
2025-05-01,meghalaya,West Khasi Hills,793119,236,275,34.0,8.088235294117647,False,False
2025-05-01,meghalaya,West Khasi Hills,793119,236,275,544.0,0.5055147058823529,False,False
2025-05-01,meghalaya,West Khasi Hills,793120,99,95,379.0,0.25065963060686014,False,False
2025-05-01,mizoram,Lawngtlai,796770,120,113,14.0,8.071428571428571,False,False
2025-05-01,mizoram,Lawngtlai,796891,305,348,15.0,23.2,False,False
2025-05-01,mizoram,Lawngtlai,796901,15,22,51.0,0.43137254901960786,False,False
2025-05-01,mizoram,Lunglei,796701,470,313,16.0,19.5625,False,False
2025-05-01,mizoram,Saiha,796901,111,97,51.0,1.9019607843137254,False,False
2025-05-01,mizoram,Saiha,796911,66,29,12.0,2.4166666666666665,False,False
2025-06-01,assam,Baksa,781315,215,65,23.0,2.8260869565217392,False,False
2025-06-01,assam,Baksa,781346,40,22,12.0,1.8333333333333333,False,False
2025-06-01,assam,Barpeta,781308,309,237,19.0,12.473684210526315,False,False
2025-06-01,assam,Barpeta,781313,179,79,23.0,3.4347826086956523,False,False
2025-06-01,assam,Barpeta,781314,504,478,10.0,47.8,False,False
2025-06-01,assam,Barpeta,781315,367,127,23.0,5.521739130434782,False,False
2025-06-01,assam,Barpeta,781317,724,64,29.0,2.206896551724138,False,False
2025-06-01,assam,Cachar,788001,36,73,12.0,6.083333333333333,False,False
2025-06-01,assam,Cachar,788002,57,63,12.0,5.25,False,False
2025-06-01,assam,Cachar,788005,78,129,11.0,11.727272727272727,False,False
2025-06-01,assam,Cachar,788009,88,70,15.0,4.666666666666667,False,False
2025-06-01,assam,Cachar,788030,93,98,13.0,7.538461538461538,False,False
2025-06-01,assam,Cachar,788098,66,43,10.0,4.3,False,False
2025-06-01,assam,Cachar,788099,75,29,12.0,2.4166666666666665,False,False
2025-06-01,assam,Cachar,788101,106,149,14.0,10.642857142857142,False,False
2025-06-01,assam,Cachar,788104,55,36,11.0,3.272727272727273,False,False
2025-06-01,assam,Cachar,788107,95,44,25.0,1.76,False,False
2025-06-01,assam,Cachar,788114,36,29,13.0,2.230769230769231,False,False
2025-06-01,assam,Cachar,788116,94,36,14.0,2.5714285714285716,False,False
2025-06-01,assam,Cachar,788119,130,77,10.0,7.7,False,False
2025-06-01,assam,Darrang,784114,60,33,10.0,3.3,False,False
2025-06-01,assam,Dhemaji,787056,31,17,16.0,1.0625,False,False
2025-06-01,assam,Dhemaji,787060,113,99,41.0,2.4146341463414633,False,False
2025-06-01,assam,Dhemaji,787061,59,47,14.0,3.357142857142857,False,False
2025-06-01,assam,Dhubri,783334,191,126,13.0,9.692307692307692,False,False
2025-06-01,assam,Dhubri,783348,290,254,11.0,23.09090909090909,False,False
2025-06-01,assam,Dhubri,783371,62,64,14.0,4.571428571428571,False,False
2025-06-01,assam,Dibrugarh,785675,184,76,17.0,4.470588235294118,False,False
2025-06-01,assam,Dibrugarh,786003,34,93,11.0,8.454545454545455,False,False
2025-06-01,assam,Dibrugarh,786010,82,91,17.0,5.352941176470588,False,False
2025-06-01,assam,Dibrugarh,786101,155,79,11.0,7.181818181818182,False,False
2025-06-01,assam,Dibrugarh,786611,34,17,33.0,0.5151515151515151,False,False
2025-06-01,assam,Dibrugarh,786612,60,17,22.0,0.7727272727272727,False,False
2025-06-01,assam,Dibrugarh,786613,71,22,23.0,0.9565217391304348,False,False
2025-06-01,assam,Goalpara,783134,45,10,20.0,0.5,False,False
2025-06-01,assam,Golaghat,785603,57,13,26.0,0.5,False,False
2025-06-01,assam,Golaghat,785612,37,44,14.0,3.142857142857143,False,False
2025-06-01,assam,Golaghat,785614,53,88,12.0,7.333333333333333,False,False
2025-06-01,assam,Golaghat,785621,43,80,32.0,2.5,False,False
2025-06-01,assam,Golaghat,785625,78,26,51.0,0.5098039215686274,False,False
2025-06-01,assam,Golaghat,785702,44,62,39.0,1.5897435897435896,False,False
2025-06-01,assam,Golaghat,785705,153,53,28.0,1.8928571428571428,False,False
2025-06-01,assam,Hojai,782446,246,283,11.0,25.727272727272727,False,False
2025-06-01,assam,Jorhat,785630,40,54,13.0,4.153846153846154,False,False
2025-06-01,assam,Kamrup,781017,10,25,40.0,0.625,False,False
2025-06-01,assam,Kamrup,781354,92,94,23.0,4.086956521739131,False,False
2025-06-01,assam,Kamrup Metro,781005,19,48,12.0,4.0,False,False
2025-06-01,assam,Kamrup Metro,781017,14,44,40.0,1.1,False,False
2025-06-01,assam,Kamrup Metro,781036,16,21,13.0,1.6153846153846154,False,False
2025-06-01,assam,Karbi Anglong,782410,45,57,55.0,1.0363636363636364,False,False
2025-06-01,assam,Karbi Anglong,782446,76,112,11.0,10.181818181818182,False,False
2025-06-01,assam,Karbi Anglong,782448,87,77,29.0,2.6551724137931036,False,False
2025-06-01,assam,Karbi Anglong,782450,32,19,65.0,0.2923076923076923,False,False
2025-06-01,assam,Karbi Anglong,782485,105,108,53.0,2.0377358490566038,False,False
2025-06-01,assam,Karimganj,788709,51,62,19.0,3.263157894736842,False,False
2025-06-01,assam,Karimganj,788710,20,36,17.0,2.1176470588235294,False,False
2025-06-01,assam,Karimganj,788712,66,57,36.0,1.5833333333333333,False,False
2025-06-01,assam,Karimganj,788713,51,26,10.0,2.6,False,False
2025-06-01,assam,Karimganj,788724,85,99,15.0,6.6,False,False
2025-06-01,assam,Kokrajhar,783370,222,209,17.0,12.294117647058824,False,False
2025-06-01,assam,Lakhimpur,784160,96,95,22.0,4.318181818181818,False,False
2025-06-01,assam,Lakhimpur,787032,71,88,25.0,3.52,False,False
2025-06-01,assam,Lakhimpur,787056,28,13,16.0,0.8125,False,False
2025-06-01,assam,Marigaon,782104,78,98,11.0,8.909090909090908,False,False
2025-06-01,assam,Marigaon,782105,100,85,21.0,4.0476190476190474,False,False
2025-06-01,assam,Marigaon,782126,121,222,10.0,22.2,False,False
2025-06-01,assam,Marigaon,782127,168,282,11.0,25.636363636363637,False,False
2025-06-01,assam,Marigaon,782410,68,96,55.0,1.7454545454545454,False,False
2025-06-01,assam,Marigaon,782412,22,22,10.0,2.2,False,False
2025-06-01,assam,Nagaon,782126,16,22,10.0,2.2,False,False
2025-06-01,assam,Nagaon,782446,40,63,11.0,5.7272727272727275,False,False
2025-06-01,assam,Nagaon,782450,40,54,65.0,0.8307692307692308,False,False
2025-06-01,assam,North Cachar Hills,788819,44,46,10.0,4.6,False,False
2025-06-01,assam,Sibsagar,785640,39,42,10.0,4.2,False,False
2025-06-01,assam,Sonitpur,784507,24,13,77.0,0.16883116883116883,False,False
2025-06-01,assam,Udalguri,784114,80,53,10.0,5.3,False,False
2025-06-01,assam,Udalguri,784507,75,49,77.0,0.6363636363636364,False,False
2025-06-01,assam,West Karbi Anglong,782486,37,67,57.0,1.1754385964912282,False,False
2025-06-01,meghalaya,East Garo Hills,794110,48,144,118.0,1.2203389830508475,False,False
2025-06-01,meghalaya,East Garo Hills,794111,74,94,223.0,0.42152466367713004,False,False
2025-06-01,meghalaya,East Jaintia Hills,793160,38,25,82.0,0.3048780487804878,False,False
2025-06-01,meghalaya,East Jaintia Hills,793200,50,47,226.0,0.2079646017699115,False,False
2025-06-01,meghalaya,East Khasi Hills,793001,52,107,33.0,3.242424242424242,False,False
2025-06-01,meghalaya,East Khasi Hills,793002,23,100,27.0,3.7037037037037037,False,False
2025-06-01,meghalaya,East Khasi Hills,793004,33,58,20.0,2.9,False,False
2025-06-01,meghalaya,East Khasi Hills,793005,30,41,73.0,0.5616438356164384,False,False
2025-06-01,meghalaya,East Khasi Hills,793006,31,144,32.0,4.5,False,False
2025-06-01,meghalaya,East Khasi Hills,793015,54,131,129.0,1.0155038759689923,False,False
2025-06-01,meghalaya,East Khasi Hills,793022,14,22,36.0,0.6111111111111112,False,False
2025-06-01,meghalaya,East Khasi Hills,793106,14,24,50.0,0.48,False,False
2025-06-01,meghalaya,East Khasi Hills,793108,41,52,53.0,0.9811320754716981,False,False
2025-06-01,meghalaya,East Khasi Hills,793110,94,89,210.0,0.4238095238095238,False,False
2025-06-01,meghalaya,East Khasi Hills,793111,61,44,75.0,0.5866666666666667,False,False
2025-06-01,meghalaya,East Khasi Hills,793113,37,51,25.0,2.04,False,False
2025-06-01,meghalaya,East Khasi Hills,793121,33,51,211.0,0.24170616113744076,False,False
2025-06-01,meghalaya,Ri Bhoi,793102,90,87,189.0,0.4603174603174603,False,False
2025-06-01,meghalaya,Ri Bhoi,793103,31,23,127.0,0.18110236220472442,False,False
2025-06-01,meghalaya,South Garo Hills,794102,17,29,203.0,0.14285714285714285,False,False
2025-06-01,meghalaya,South Garo Hills,794103,12,42,244.0,0.1721311475409836,False,False
2025-06-01,meghalaya,South West Garo Hills,794105,50,130,128.0,1.015625,False,False
2025-06-01,meghalaya,South West Garo Hills,794106,50,47,19.0,2.473684210526316,False,False
2025-06-01,meghalaya,South West Garo Hills,794115,79,73,126.0,0.5793650793650794,False,False
2025-06-01,meghalaya,South West Khasi Hills,793106,40,50,50.0,1.0,False,False
2025-06-01,meghalaya,South West Khasi Hills,793114,60,42,96.0,0.4375,False,False
2025-06-01,meghalaya,West Garo Hills,794001,42,175,16.0,10.9375,False,False
2025-06-01,meghalaya,West Garo Hills,794005,25,100,240.0,0.4166666666666667,False,False
2025-06-01,meghalaya,West Garo Hills,794103,41,138,244.0,0.5655737704918032,False,False
2025-06-01,meghalaya,West Garo Hills,794104,761,3160,148.0,21.35135135135135,False,False
2025-06-01,meghalaya,West Garo Hills,794105,115,832,128.0,6.5,False,False
2025-06-01,meghalaya,West Garo Hills,794109,131,290,78.0,3.717948717948718,False,False
2025-06-01,meghalaya,West Jaintia Hills,793109,53,37,131.0,0.2824427480916031,False,False
2025-06-01,meghalaya,West Jaintia Hills,793150,212,141,335.0,0.4208955223880597,False,False
2025-06-01,meghalaya,West Jaintia Hills,793151,54,39,168.0,0.23214285714285715,False,False
2025-06-01,meghalaya,West Khasi Hills,793119,240,228,512.0,0.4453125,False,False
2025-06-01,meghalaya,West Khasi Hills,793120,114,100,240.0,0.4166666666666667,False,False
2025-06-01,mizoram,Champhai,796321,184,234,26.0,9.0,False,False
2025-06-01,mizoram,Lawngtlai,796891,348,310,11.0,28.181818181818183,False,False
2025-07-01,assam,Baksa,781315,262,116,34.0,3.411764705882353,False,False
2025-07-01,assam,Baksa,781344,25,25,11.0,2.272727272727273,False,False
2025-07-01,assam,Baksa,781372,75,48,28.0,1.7142857142857142,False,False
2025-07-01,assam,Barpeta,781302,198,56,32.0,1.75,False,False
2025-07-01,assam,Barpeta,781305,160,80,21.0,3.8095238095238093,False,False
2025-07-01,assam,Barpeta,781308,287,264,48.0,5.5,False,False
